_b_tipo_prop,_c_tipo_oper,_d_prov_data,_e_partido_data,_f_localidad_data,_g_barrio_data,_h_dormi,_i_currency,_j_prop_price,_k_sup_prop,_l_old_prop,_m_dispo_prop,_n_bath_amount,_o_link_prop,_z_title
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,139000,58 m²,Contrafrente,1,,https://www.argenprop.com/departamento-en-venta-en-olivos--6393465,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,224000,90 m²,Contrafrente,2,,https://www.argenprop.com/departamento-en-venta-en-olivos--6393469,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,224000,90 m²,Contrafrente,2,,https://www.argenprop.com/departamento-en-venta-en-olivos--6393468,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,,USD,93000,26 m²,A estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-1-ambiente--6376444,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,229000,83 m²,A estrenar,Apto profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--6371775,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,140000,45 m²,35 años,Lateral,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--6369780,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Quinta Presidencial,1,USD,140000,45 m²,35 años,Lateral,1,https://www.argenprop.com/departamento-en-venta-en-olivos-quinta-presidencial-2-ambientes--6370043,"Departamento en Venta en Olivos Quinta Presidencial, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,185000,60 m²,A Estrenar,Lateral,1,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--6346228,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,320000,70 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5368162,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,315000,60 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5282963,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Maipu,3,USD,190000,78 m²,30 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-maipu-4-ambientes--6272626,"Departamento en Venta en Olivos Vias/Maipu, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,139000,58 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--6259277,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,224000,82 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--6259304,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,139000,58 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--6259291,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,263766,82 m²,A estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--6259320,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Maipu,2,USD,249500,105 m²,A estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-maipu-3-ambientes--6255168,"Departamento en Venta en Olivos Vias/Maipu, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,290000,132 m²,45 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6250374,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,150000,65 m²,35 años,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5854743,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Maipu,2,USD,170000,60 m²,40 años,Apto profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-maipu-3-ambientes--5967230,"Departamento en Venta en Olivos Vias/Maipu, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,,USD,98000,27 m²,Contrafrente,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-1-ambiente--5551167,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,139000,36 m²,A Estrenar,Apto Profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5770077,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,290000,81 m²,A Estrenar,Apto Profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5770079,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,253000,86 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6015233,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,239000,86 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6015240,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,253000,86 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6015237,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,261000,86 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6015235,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,266000,86 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6015239,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,290000,81 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5940872,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,,USD,120000,32 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-1-ambiente--5940871,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,145000,44 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5940869,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,150000,46 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5940867,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,155000,46 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5940865,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,155000,46 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5940863,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,3,USD,493500,184 m²,A Estrenar,3,,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-4-ambientes--5981763,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,160000,44 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5992351,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,150000,44 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5880063,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,330000,91 m²,A Estrenar,3,,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--6015474,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Maipu,3,USD,238000,68 m²,37 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-maipu-4-ambientes--6157383,"Departamento en Venta en Olivos Vias/Maipu, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Maipu,3,USD,238000,68 m²,37 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-maipu-4-ambientes--6157406,"Departamento en Venta en Olivos Vias/Maipu, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Rio,1,USD,163400,49 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-rio-2-ambientes--6207689,"Departamento en Venta en Olivos Vias/Rio, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Roche,1,USD,153000,50 m²,1,,,https://www.argenprop.com/departamento-en-venta-en-olivos-roche--6140593,"Departamento en Venta en Olivos Roche, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,1,USD,167745,55 m²,A Estrenar,Lateral,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-2-ambientes--5796362,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,1,USD,167178,53 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-2-ambientes--5796270,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,127980,49 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--4119475,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,126900,49 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--4119495,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,240000,75 m²,A Estrenar,Lateral,2,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--5863443,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,3,USD,330000,112 m²,A Estrenar,Lateral,2,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-4-ambientes--5863503,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,1,USD,134806,50 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-2-ambientes--5796689,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,1,USD,133471,50 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-2-ambientes--5796692,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,261190,75 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5151773,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,150000,41 m²,30 años,Lateral,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5554037,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,1,USD,155000,49 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-2-ambientes--5762612,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,245000,75 m²,A Estrenar,Lateral,2,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--5861899,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,169000,46 m²,A Estrenar,Apto Profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5368307,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,245000,75 m²,A Estrenar,Lateral,2,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--5861888,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,2,USD,240000,75 m²,A Estrenar,Lateral,2,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-3-ambientes--5861792,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,275000,75 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5360042,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,265000,75 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5360040,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,208700,75 m²,A Estrenar,Interno,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5360036,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,204700,75 m²,A Estrenar,Interno,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5359919,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,204700,75 m²,A Estrenar,Lateral,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5360031,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,255000,75 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5358862,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,250000,75 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--4447630,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,2,USD,210000,73 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-3-ambientes--5901622,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,140000,40 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--5901558,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Roche,2,USD,205000,73 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-roche-3-ambientes--5894076,"Departamento en Venta en Olivos Roche, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,,USD,109000,40 m²,5 años,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-1-ambiente--5470595,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Roche,2,USD,200000,73 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-roche-3-ambientes--5576591,"Departamento en Venta en Olivos Roche, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Roche,2,USD,195000,73 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-roche-3-ambientes--5576483,"Departamento en Venta en Olivos Roche, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,,USD,139000,45 m²,5 años,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-2-ambientes--5470598,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Maipu/Uzal,3,USD,265000,92 m²,A estrenar,Apto profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-maipu-uzal-4-ambientes--2339360,"Departamento en Venta en Olivos Maipu/Uzal, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Uzal / Panamericana,1,USD,149000,51 m²,A Estrenar,Apto Profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-olivos-uzal-panamericana-2-ambientes--5592433,"Departamento en Venta en Olivos Uzal / Panamericana, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Rio,2,USD,157500,64 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-rio-3-ambientes--7896033,"Departamento en Venta en Olivos Vias/Rio, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Quinta Presidencial,2,USD,157500,64 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-quinta-presidencial-3-ambientes--7895582,"Departamento en Venta en Olivos Quinta Presidencial, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Rio,1,USD,245000,45 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-rio-2-ambientes--7865826,"Departamento en Venta en Olivos Vias/Rio, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Quinta Presidencial,3,USD,285000,100 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-quinta-presidencial-4-ambientes--7629226,"Departamento en Venta en Olivos Quinta Presidencial, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Rio,1,USD,230000,45 m²,4 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-rio-2-ambientes--6747238,"Departamento en Venta en Olivos Vias/Rio, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Rio,3,USD,293600,117 m²,A Estrenar,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-rio-4-ambientes--7384437,"Departamento en Venta en Olivos Vias/Rio, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,Olivos Vias/Rio,3,USD,950000,140 m²,2 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-olivos-vias-rio-4-ambientes--3961479,"Departamento en Venta en Olivos Vias/Rio, Olivos"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,1,USD,126000,42 m²,12 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-2-ambientes--6445638,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,3,USD,250000,"84,44 m²",50 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-olivos-4-ambientes--7291494,"Departamento en Venta en Olivos, Vicente Lopez"
Departamento,Venta,Buenos Aires,Vicente Lopez,Olivos,,,USD,92000,Monoambiente,1,,,https://www.argenprop.com/departamento-en-venta-en-olivos-1-ambiente--6664327,"Departamento en Venta en Olivos, Vicente Lopez"
