_b_tipo_prop,_c_tipo_oper,_d_prov_data,_e_partido_data,_f_localidad_data,_g_barrio_data,_h_dormi,_i_currency,_j_prop_price,_k_sup_prop,_l_old_prop,_m_dispo_prop,_n_bath_amount,_o_link_prop,_z_title
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Terrazas de la Bahia,,USD,110000,38 m²,10 años,Apto Profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-nordelta-terrazas-de-la-bahia-1-ambiente--7763437,"Departamento en Venta en Nordelta Terrazas de la Bahia, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Yoo Nordelta,1,USD,185000,64 m²,5 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-nordelta-yoo-nordelta-2-ambientes--7763441,"Departamento en Venta en Nordelta Yoo Nordelta, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Lago Del Sendero,2,USD,250000,68 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-lago-del-sendero-3-ambientes--6377551,"Departamento en Venta en Nordelta Lago Del Sendero, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,1,USD,350000,64 m²,5 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-nordelta-bahia-grande-2-ambientes--6312006,"Departamento en Venta en Nordelta Bahía Grande, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Palmar,2,USD,129900,59 m²,6 años,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-el-palmar-3-ambientes--6257253,"Departamento en Venta en Nordelta El Palmar, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Puerta Norte,,$,27900,44 m²,Con cochera,Con seguridad,,https://www.argenprop.com/oficina-en-alquiler-en-nordelta-puerta-norte--7566898,"Oficina en Alquiler en Nordelta Puerta Norte, Nordelta"
Casa,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,5,USD,4500,379 m²,A Estrenar,5,Con dependencia,https://www.argenprop.com/casa-en-alquiler-en-otros-barrios-de-nordelta-6-ambientes--6779188,"Casa en Alquiler en Otros barrios de Nordelta, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Terrazas de la Bahia,,$,52000,92 m²,Muy Bueno,3,Con seguridad,https://www.argenprop.com/oficina-en-alquiler-en-nordelta-terrazas-de-la-bahia-3-ambientes--7875083,"Oficina en Alquiler en Nordelta Terrazas de la Bahia, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,,3,USD,222294,102 m²,3,,,https://www.argenprop.com/departamento-en-venta-en-nordelta-4-ambientes--7803962,"Departamento en Venta en Nordelta, Tigre"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Lago Escondido,2,USD,145000,68 m²,Frente,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-lago-escondido-3-ambientes--7125227,"Departamento en Venta en Nordelta Lago Escondido, Nordelta"
Casa,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Solares Portezuelo,3,$,44000,170 m²,15 años,2,,https://www.argenprop.com/casa-en-alquiler-en-nordelta-solares-portezuelo-4-ambientes--6766496,"Casa en Alquiler en Nordelta Solares Portezuelo, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,5,USD,890000,600 m²,7 años,6,,https://www.argenprop.com/casa-en-venta-en-otros-barrios-de-nordelta--7135001,"Casa en Venta en Otros barrios de Nordelta, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,,,$,12000,34 m²,Con seguridad,,,https://www.argenprop.com/oficina-en-alquiler-en-nordelta--7609541,"Oficina en Alquiler en Nordelta, Tigre"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,4,USD,480000,178 m²,A Estrenar,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-otros-barrios-de-nordelta-5-ambientes--7444530,"Casa en Venta en Otros barrios de Nordelta, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Palmar,2,USD,165000,84 m²,2,,,https://www.argenprop.com/departamento-en-venta-en-nordelta-el-palmar-2-ambientes--6153705,"Departamento en Venta en Nordelta El Palmar, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Las Tipas,3,USD,360000,200 m²,A Estrenar,3,,https://www.argenprop.com/casa-en-venta-en-nordelta-las-tipas-4-ambientes--6198379,"Casa en Venta en Nordelta Las Tipas, Nordelta"
Casa,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Los Alisos,3,$,0,200 m²,3,,,https://www.argenprop.com/casa-en-alquiler-en-nordelta-los-alisos-4-ambientes--7599461,"Casa en Alquiler en Nordelta Los Alisos, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,,USD,65000,40 m²,Frente,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-bahia-grande-1-ambiente--7783400,"Departamento en Venta en Nordelta Bahía Grande, Nordelta"
Casa,Alquiler,Buenos Aires,Tigre,Nordelta,,4,USD,4000,350 m²,6,,,https://www.argenprop.com/casa-en-alquiler-en-nordelta-5-ambientes--7567016,"Casa en Alquiler en Nordelta, Tigre"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Lagos,5,USD,1200000,306 m²,A Estrenar,4,Con dependencia,https://www.argenprop.com/casa-en-venta-en-nordelta-los-lagos-6-ambientes--6724618,"Casa en Venta en Nordelta Los Lagos, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,1,$,34000,80 m²,1,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-bahia-grande-2-ambientes--7810728,"Departamento en Alquiler en Nordelta Bahía Grande, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Portezuelo,1,$,40000,75 m²,Apto Profesional,1,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-2-ambientes--6458748,"Departamento en Alquiler en Nordelta Portezuelo, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,2,$,35000,"88,50 m²",2,,,https://www.argenprop.com/departamento-en-alquiler-en-otros-barrios-de-nordelta-3-ambientes--6703404,"Departamento en Alquiler en Otros barrios de Nordelta, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,1,$,23000,50 m²,1,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--7280994,"Departamento en Alquiler en Nordelta, Tigre"
Oficina,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Wyndham Loft,,USD,95000,35 m²,Con cochera,6 años,1,https://www.argenprop.com/oficina-en-venta-en-nordelta-wyndham-loft-1-ambiente--6753798,"Oficina en Venta en Nordelta Wyndham Loft, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,,4,USD,350000,168 m²,7 años,4,Con dependencia,https://www.argenprop.com/casa-en-venta-en-nordelta-5-ambientes--6659880,"Casa en Venta en Nordelta, Tigre"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Castaños,3,USD,465000,233 m²,4,,,https://www.argenprop.com/casa-en-venta-en-nordelta-castanos--6569022,"Casa en Venta en Nordelta Castaños, Nordelta"
Terreno,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,USD,165000,,,,,https://www.argenprop.com/terreno-en-venta-en-otros-barrios-de-nordelta--6538342,"Terreno en Venta en Otros barrios de Nordelta, Nordelta"
Terreno,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Castaños,,USD,350000,,,,,https://www.argenprop.com/terreno-en-venta-en-nordelta-castanos--6377856,"Terreno en Venta en Nordelta Castaños, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,1,USD,275000,60 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-nordelta-bahia-grande-2-ambientes--6169601,"Departamento en Venta en Nordelta Bahía Grande, Nordelta"
Terreno,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Virazón,,USD,380000,,,,,https://www.argenprop.com/terreno-en-venta-en-nordelta-virazon--7407004,"Terreno en Venta en Nordelta Virazón, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,2,USD,0,75 m²,Frente,1,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--7599165,"Departamento en Alquiler en Nordelta, Tigre"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Portezuelo,2,USD,265000,92 m²,8 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-nordelta-portezuelo-3-ambientes--5525056,"Departamento en Venta en Nordelta Portezuelo, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,,5,USD,425000,227 m²,2 años,5,Con dependencia,https://www.argenprop.com/casa-en-venta-en-nordelta-6-ambientes--6724636,"Casa en Venta en Nordelta, Tigre"
Terreno,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,USD,151000,,,,,https://www.argenprop.com/terreno-en-venta-en-otros-barrios-de-nordelta--7806574,"Terreno en Venta en Otros barrios de Nordelta, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,1,USD,240000,52 m²,Apto Profesional,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-bahia-grande-2-ambientes--7810573,"Departamento en Venta en Nordelta Bahía Grande, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Portezuelo,1,$,35800,80 m²,2,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-2-ambientes--7567921,"Departamento en Alquiler en Nordelta Portezuelo, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Castaños,3,USD,420000,200 m²,A Estrenar,4,,https://www.argenprop.com/casa-en-venta-en-nordelta-castanos--6091140,"Casa en Venta en Nordelta Castaños, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,,1,USD,109725,50 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-2-ambientes--6589238,"Departamento en Venta en Nordelta, Tigre"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Lago Del Sendero,2,$,26000,70 m²,4 años,1,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-lago-del-sendero-3-ambientes--7848617,"Departamento en Alquiler en Nordelta Lago Del Sendero, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Terrazas de la Bahia,2,USD,310000,92 m²,Apto Profesional,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-nordelta-terrazas-de-la-bahia-3-ambientes--7875809,"Departamento en Venta en Nordelta Terrazas de la Bahia, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta La Isla,4,USD,1250000,434 m²,5,,,https://www.argenprop.com/casa-en-venta-en-nordelta-la-isla--6010843,"Casa en Venta en Nordelta La Isla, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Lago Escondido,2,USD,149000,74 m²,7 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-nordelta-lago-escondido-3-ambientes--6572384,"Departamento en Venta en Nordelta Lago Escondido, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Miradores de la Bahía,1,$,30000,52 m²,2,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-miradores-de-la-bahia-2-ambientes--7933819,"Departamento en Alquiler en Nordelta Miradores de la Bahía, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Zaduh,1,USD,170000,51 m²,5 años,Frente,1,https://www.argenprop.com/departamento-en-venta-en-nordelta-zaduh-2-ambientes--7837624,"Departamento en Venta en Nordelta Zaduh, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Alisos,4,USD,640000,335 m²,4 años,5,,https://www.argenprop.com/casa-en-venta-en-nordelta-los-alisos--6503236,"Casa en Venta en Nordelta Los Alisos, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,3,USD,1500,3,2,,,https://www.argenprop.com/departamento-en-alquiler-en-otros-barrios-de-nordelta-4-ambientes--7111909,"Departamento en Alquiler en Otros barrios de Nordelta, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Castores,4,USD,1150000,490 m²,4,,,https://www.argenprop.com/casa-en-venta-en-nordelta-los-castores-5-ambientes--7566678,"Casa en Venta en Nordelta Los Castores, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Sauces,3,USD,590000,240 m²,A Estrenar,3,,https://www.argenprop.com/casa-en-venta-en-nordelta-los-sauces-4-ambientes--7292689,"Casa en Venta en Nordelta Los Sauces, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Wyndham Condominios,,USD,100000,40 m²,Contrafrente,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-wyndham-condominios-1-ambiente--7125230,"Departamento en Venta en Nordelta Wyndham Condominios, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,1,USD,300,59 m²,1,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--7567017,"Departamento en Alquiler en Nordelta, Tigre"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Aqua Golf 1,3,USD,0,107 m²,Contrafrente,3,,https://www.argenprop.com/departamento-en-venta-en-nordelta-aqua-golf-1-4-ambientes--7169740,"Departamento en Venta en Nordelta Aqua Golf 1, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Lago Del Sendero,2,$,26000,69 m²,4 años,1,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-lago-del-sendero-3-ambientes--7895560,"Departamento en Alquiler en Nordelta Lago Del Sendero, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,3,$,75200,151 m²,3,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-4-ambientes--7566565,"Departamento en Alquiler en Nordelta, Tigre"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Portezuelo,2,$,64500,102 m²,2,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-3-ambientes--7930424,"Departamento en Alquiler en Nordelta Portezuelo, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,$,45000,100 m²,Con cochera,A Estrenar,3,https://www.argenprop.com/oficina-en-alquiler-en-otros-barrios-de-nordelta-3-ambientes--7827918,"Oficina en Alquiler en Otros barrios de Nordelta, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,,4,USD,0,620 m²,14 años,7,,https://www.argenprop.com/casa-en-venta-en-nordelta-5-ambientes--7774332,"Casa en Venta en Nordelta, Tigre"
NegocioEspecial,Alquiler Por Temporada,Buenos Aires,Tigre,Nordelta,Nordelta Los Castores,,USD,5000,,,,,https://www.argenprop.com/negocio-especial-en-alquiler-por-temporada-en-nordelta-los-castores--7763232,"Negocio especial en Alquiler Por Temporada en Nordelta Los Castores, Nordelta"
NegocioEspecial,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Los Castores,,USD,4000,,,,,https://www.argenprop.com/negocio-especial-en-alquiler-en-nordelta-los-castores--7763229,"Negocio especial en Alquiler en Nordelta Los Castores, Nordelta"
NegocioEspecial,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Los Castores,,USD,3500,COUNTRY,,,,https://www.argenprop.com/negocio-especial-en-alquiler-en-nordelta-los-castores--7262731,"Negocio especial en Alquiler en Nordelta Los Castores, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Lagos del Golf,5,USD,1690000,670 m²,A estrenar,9,,https://www.argenprop.com/casa-en-venta-en-nordelta-lagos-del-golf-10-ambientes--6263009,"Casa en Venta en Nordelta Lagos del Golf, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Lagos,3,USD,430000,207 m²,A Estrenar,4,Con dependencia,https://www.argenprop.com/casa-en-venta-en-nordelta-los-lagos-4-ambientes--6429091,"Casa en Venta en Nordelta Los Lagos, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Miradores de la Bahía,2,USD,305000,73 m²,2 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-nordelta-miradores-de-la-bahia-3-ambientes--6123349,"Departamento en Venta en Nordelta Miradores de la Bahía, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,1,USD,215000,48 m²,5 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-otros-barrios-de-nordelta-2-ambientes--6617142,"Departamento en Venta en Otros barrios de Nordelta, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Yacht,4,USD,1450000,401 m²,A Estrenar,5,Con dependencia,https://www.argenprop.com/casa-en-venta-en-nordelta-el-yacht-9-ambientes--6538913,"Casa en Venta en Nordelta El Yacht, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,$,20570,49 m²,Con cochera,A Estrenar,1,https://www.argenprop.com/oficina-en-alquiler-en-otros-barrios-de-nordelta-1-ambiente--6429717,"Oficina en Alquiler en Otros barrios de Nordelta, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,2,$,29000,70 m²,2,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-3-ambientes--7514837,"Departamento en Alquiler en Nordelta, Tigre"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Portezuelo,2,$,61500,93 m²,2,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-3-ambientes--7930436,"Departamento en Alquiler en Nordelta Portezuelo, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,3,$,49000,129 m²,10 años,4,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-4-ambientes--7926781,"Departamento en Alquiler en Nordelta, Tigre"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Palmar,1,USD,110000,45 m²,1,,,https://www.argenprop.com/departamento-en-venta-en-nordelta-el-palmar-2-ambientes--7566207,"Departamento en Venta en Nordelta El Palmar, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta North Coral Plaza,1,USD,140000,54 m²,Apto Profesional,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-north-coral-plaza-2-ambientes--7566656,"Departamento en Venta en Nordelta North Coral Plaza, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,1,USD,135000,40 m²,1,,,https://www.argenprop.com/departamento-en-venta-en-nordelta-bahia-grande-2-ambientes--7566339,"Departamento en Venta en Nordelta Bahía Grande, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Wyndham Loft,,USD,95000,Monoambiente,Apto Profesional,Frente,1,https://www.argenprop.com/departamento-en-venta-en-nordelta-wyndham-loft-1-ambiente--6753801,"Departamento en Venta en Nordelta Wyndham Loft, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Homes 3,2,USD,158000,70 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-homes-3-3-ambientes--7110815,"Departamento en Venta en Nordelta Homes 3, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Palmar,1,USD,160000,46 m²,5 años,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-el-palmar-2-ambientes--7566234,"Departamento en Venta en Nordelta El Palmar, Nordelta"
Oficina,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,,USD,85000,40 m²,Con cochera,,,https://www.argenprop.com/oficina-en-venta-en-nordelta-bahia-grande--7567102,"Oficina en Venta en Nordelta Bahía Grande, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Terrazas de la Bahia,2,$,52000,92 m²,Contrafrente,2,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-terrazas-de-la-bahia-3-ambientes--7875759,"Departamento en Alquiler en Nordelta Terrazas de la Bahia, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Puerta Norte,,$,29400,44 m²,Bueno,3,Con seguridad,https://www.argenprop.com/oficina-en-alquiler-en-nordelta-puerta-norte-3-ambientes--7567917,"Oficina en Alquiler en Nordelta Puerta Norte, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Lagos,5,USD,799000,280 m²,6,,,https://www.argenprop.com/casa-en-venta-en-nordelta-los-lagos--7107783,"Casa en Venta en Nordelta Los Lagos, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,,,USD,600,126 m²,,,,https://www.argenprop.com/oficina-en-alquiler-en-nordelta--7775958,"Oficina en Alquiler en Nordelta, Tigre"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,$,18000,53 m²,Con cochera,2 años,1,https://www.argenprop.com/oficina-en-alquiler-en-otros-barrios-de-nordelta-1-ambiente--7603518,"Oficina en Alquiler en Otros barrios de Nordelta, Nordelta"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,,,$,479850,959 m²,,,,https://www.argenprop.com/oficina-en-alquiler-en-nordelta--7828414,"Oficina en Alquiler en Nordelta, Tigre"
Oficina,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Puerta Norte,,$,132500,201 m²,Con cochera,Excelente,Con seguridad,https://www.argenprop.com/oficina-en-alquiler-en-nordelta-puerta-norte--7875764,"Oficina en Alquiler en Nordelta Puerta Norte, Nordelta"
Local,Alquiler,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,$,250000,3,,,,https://www.argenprop.com/local-en-alquiler-en-otros-barrios-de-nordelta--7832576,"Local en Alquiler en Otros barrios de Nordelta, Nordelta"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Alisos,3,USD,550000,260 m²,4 años,4,,https://www.argenprop.com/casa-en-venta-en-nordelta-los-alisos-4-ambientes--6614537,"Casa en Venta en Nordelta Los Alisos, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Palmar,2,USD,185000,75 m²,A Estrenar,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-el-palmar-3-ambientes--6368039,"Departamento en Venta en Nordelta El Palmar, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,3,USD,250000,81 m²,1 año,Frente,3,https://www.argenprop.com/departamento-en-venta-en-otros-barrios-de-nordelta-4-ambientes--6426040,"Departamento en Venta en Otros barrios de Nordelta, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Puerto Escondido,2,USD,280000,100 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-nordelta-puerto-escondido-3-ambientes--6369778,"Departamento en Venta en Nordelta Puerto Escondido, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Nordelta El Palmar,1,USD,110000,40 m²,8 años,1,,https://www.argenprop.com/departamento-en-venta-en-nordelta-el-palmar-2-ambientes--6234755,"Departamento en Venta en Nordelta El Palmar, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Portezuelo,2,$,55500,82 m²,2,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-portezuelo-3-ambientes--4418721,"Departamento en Alquiler en Nordelta Portezuelo, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,1,$,42000,40 m²,1,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--7604417,"Departamento en Alquiler en Nordelta, Tigre"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,Nordelta Bahía Grande,1,$,15000,40 m²,1,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-bahia-grande-2-ambientes--7567926,"Departamento en Alquiler en Nordelta Bahía Grande, Nordelta"
Departamento,Alquiler,Buenos Aires,Tigre,Nordelta,,1,$,35000,40 m²,1,,,https://www.argenprop.com/departamento-en-alquiler-en-nordelta-2-ambientes--7567114,"Departamento en Alquiler en Nordelta, Tigre"
Casa,Venta,Buenos Aires,Tigre,Nordelta,Nordelta Los Alisos,3,USD,685000,210 m²,A Estrenar,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-nordelta-los-alisos-4-ambientes--4969970,"Casa en Venta en Nordelta Los Alisos, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,2,USD,187000,95 m²,10 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-otros-barrios-de-nordelta-3-ambientes--7307234,"Departamento en Venta en Otros barrios de Nordelta, Nordelta"
Departamento,Venta,Buenos Aires,Tigre,Nordelta,Otros barrios de Nordelta,,USD,112000,40 m²,1 año,Apto Profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-otros-barrios-de-nordelta--7812998,"Departamento en Venta en Otros barrios de Nordelta, Nordelta"
