_b_tipo_prop,_c_tipo_oper,_d_prov_data,_e_partido_data,_f_localidad_data,_g_barrio_data,_h_dormi,_i_currency,_j_prop_price,_k_sup_prop,_l_old_prop,_m_dispo_prop,_n_bath_amount,_o_link_prop,_z_title
Casa,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,270000,150 m²,2 años,2,,https://www.argenprop.com/casa-en-venta-en-victoria-4-ambientes--6675904,"Casa en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,3,USD,240000,112 m²,10 años,1,,https://www.argenprop.com/casa-en-venta-en-victoria-4-ambientes--6673806,"Casa en Venta en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Victoria,,1,USD,125000,42 m²,9 años,Interno,1,https://www.argenprop.com/departamento-en-venta-en-victoria-2-ambientes--6673383,"Departamento en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,4,USD,210000,200 m²,2,,,https://www.argenprop.com/casa-en-venta-en-san-fernando--6682986,"Casa en Venta en San Fernando, Buenos Aires"
Ph,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,140000,86 m²,Muy Bueno,Apto Profesional,1,https://www.argenprop.com/ph-en-venta-en-san-fernando-3-ambientes--6208053,"Ph en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,4,USD,165000,180 m²,30 años,4,,https://www.argenprop.com/casa-en-venta-en-victoria-5-ambientes--6639172,"Casa en Venta en Victoria, San Fernando"
Ph,Venta,Buenos Aires,San Fernando,Virreyes,,1,USD,90000,40 m²,Muy Bueno,1,,https://www.argenprop.com/ph-en-venta-en-virreyes--6625442,"Ph en Venta en Virreyes, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,134000,"52,90 m²",A estrenar,Apto profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6608743,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,152000,"51,10 m²",A estrenar,Apto profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6608427,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,3,USD,350000,180 m²,4 años,Frente,2,https://www.argenprop.com/departamento-en-venta-en-san-fernando-4-ambientes--6608604,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,425000,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748154,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,417500,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748153,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,417500,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748149,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,424500,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748152,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,424500,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748151,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,425000,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748148,"Departamento en Venta en Punta Chica, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Bahia Del Sol,3,USD,1700000,400 m²,30 años,2,,https://www.argenprop.com/casa-en-venta-en-bahia-del-sol-4-ambientes--6748080,"Casa en Venta en Bahia Del Sol, Countries y Barrios Cerrados San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,175000,58 m²,10 años,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--6741754,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,415000,96 m²,A Estrenar,Contrafrente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748147,"Departamento en Venta en Punta Chica, San Fernando"
Cochera,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,12000,,,,,https://www.argenprop.com/cochera-en-venta-en-san-fernando--6729862,"Cochera en Venta en San Fernando, Buenos Aires"
Ph,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,3,USD,229000,127 m²,40 años,1,,https://www.argenprop.com/ph-en-venta-en-punta-chica-4-ambientes--6740318,"Ph en Venta en Punta Chica, San Fernando"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,299000,143 m²,A Estrenar,Excelente,Con seguridad,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6729633,"Oficina en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,299000,140 m²,A Estrenar,Excelente,Con seguridad,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6729634,"Oficina en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,1750000,,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--6728614,"Terreno en Venta en San Fernando, Buenos Aires"
Oficina,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,299000,140 m²,A Estrenar,Excelente,Con seguridad,https://www.argenprop.com/oficina-en-venta-en-san-fernando--6729632,"Oficina en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,290000,"86,50 m²",2,,,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6728196,"Departamento en Venta en Punta Chica, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,La Damasia,3,USD,780000,280 m²,3,Con dependencia,,https://www.argenprop.com/casa-en-venta-en-la-damasia--6728332,"Casa en Venta en La Damasia, Countries y Barrios Cerrados San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,3,USD,700000,"194,08 m²",3,,,https://www.argenprop.com/casa-en-venta-en-punta-chica--6728190,"Casa en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,1,$,0,62 m²,2,,,https://www.argenprop.com/departamento-en-venta-en-countries-y-barrios-cerrados-san-fernando-2-ambientes--7035950,"Departamento en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,3,USD,260000,236 m²,2,,,https://www.argenprop.com/casa-en-venta-en-san-fernando--7036031,"Casa en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,325000,"92,10 m²",2,,,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6728192,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,3,$,0,137 m²,3,,,https://www.argenprop.com/departamento-en-venta-en-countries-y-barrios-cerrados-san-fernando-4-ambientes--7035949,"Departamento en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Ph,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,160000,85 m²,1 año,1,,https://www.argenprop.com/ph-en-venta-en-victoria-3-ambientes--7032491,"Ph en Venta en Victoria, San Fernando"
Oficina,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,,$,0,70 m²,Con seguridad,,,https://www.argenprop.com/oficina-en-venta-en-countries-y-barrios-cerrados-san-fernando--7035948,"Oficina en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,112000,46 m²,7 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6822662,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,,3,USD,167000,120 m²,21 años,2,,https://www.argenprop.com/casa-en-venta-en-san-fernando-6-ambientes--6896551,"Casa en Venta en San Fernando, Buenos Aires"
Cochera,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,13000,,,,,https://www.argenprop.com/cochera-en-venta-en-san-fernando--7020045,"Cochera en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,2,$,0,78 m²,2,,,https://www.argenprop.com/departamento-en-venta-en-countries-y-barrios-cerrados-san-fernando-3-ambientes--7021101,"Departamento en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,112000,49 m²,5 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6910563,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,1,$,0,47 m²,1,,,https://www.argenprop.com/departamento-en-venta-en-countries-y-barrios-cerrados-san-fernando-2-ambientes--7031320,"Departamento en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,109900,50 m²,1 año,Apto Profesional,1,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6776366,"Departamento en Venta en San Fernando, Buenos Aires"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,4,USD,550000,344 m²,40 años,3,,https://www.argenprop.com/casa-en-venta-en-punta-chica-6-ambientes--6775192,"Casa en Venta en Punta Chica, San Fernando"
Departamento,Alquiler,Buenos Aires,San Fernando,San Fernando,,3,$,20000,78 m²,45 años,Contrafrente,1,https://www.argenprop.com/departamento-en-alquiler-en-san-fernando-4-ambientes--6765149,"Departamento en Alquiler en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,456000,108 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748161,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,1,USD,390000,90 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-punta-chica-2-ambientes--6748159,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,135000,47 m²,10 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--6764075,"Departamento en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,470000,113 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748158,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,1,USD,390000,90 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-punta-chica-2-ambientes--6748160,"Departamento en Venta en Punta Chica, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,2,USD,450000,108 m²,A Estrenar,Frente,2,https://www.argenprop.com/departamento-en-venta-en-punta-chica-3-ambientes--6748156,"Departamento en Venta en Punta Chica, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,,,USD,12000,20 m,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando--6566502,"Terreno en Venta en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,225000,"85,10 m²",A estrenar,Apto profesional,Contrafrente,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--6608425,"Departamento en Venta en San Fernando, Buenos Aires"
Terreno,Venta,Buenos Aires,San Fernando,Virreyes,,,USD,350000,,,,,https://www.argenprop.com/terreno-en-venta-en-virreyes--6586466,"Terreno en Venta en Virreyes, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,1,USD,133000,"51,10 m²",A estrenar,Apto profesional,Frente,https://www.argenprop.com/departamento-en-venta-en-san-fernando-2-ambientes--6608424,"Departamento en Venta en San Fernando, Buenos Aires"
Galpon,Venta,Buenos Aires,San Fernando,Virreyes,,,USD,350000,853 m²,,,,https://www.argenprop.com/galpon-en-venta-en-virreyes--6586363,"Galpón en Venta en Virreyes, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Oeste,2,USD,131500,62 m²,A Estrenar,Contrafrente,1,https://www.argenprop.com/departamento-en-venta-en-san-fernando-oeste-3-ambientes--6566094,"Departamento en Venta en San Fernando Oeste, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Oeste,1,USD,112000,49 m²,A Estrenar,Frente,1,https://www.argenprop.com/departamento-en-venta-en-san-fernando-oeste-2-ambientes--6566092,"Departamento en Venta en San Fernando Oeste, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,3,USD,720000,449 m²,40 años,3,Con dependencia,https://www.argenprop.com/casa-en-venta-en-victoria-6-ambientes--6559960,"Casa en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Punta Chica Village,5,USD,570000,300 m²,17 años,4,Con dependencia,https://www.argenprop.com/casa-en-venta-en-punta-chica-village-8-ambientes--6559868,"Casa en Venta en Punta Chica Village, Countries y Barrios Cerrados San Fernando"
Casa,Venta,Buenos Aires,San Fernando,San Fernando,Punta Chica,4,USD,379000,196 m²,48 años,3,,https://www.argenprop.com/casa-en-venta-en-punta-chica-5-ambientes--6547549,"Casa en Venta en Punta Chica, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,,5,USD,1050000,417 m²,1 año,4,,https://www.argenprop.com/casa-en-venta-en-countries-y-barrios-cerrados-san-fernando--6492168,"Casa en Venta en Countries y Barrios Cerrados San Fernando, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Rincon Del Arca,4,USD,598000,250 m²,15 años,2,Con dependencia,https://www.argenprop.com/casa-en-venta-en-rincon-del-arca-5-ambientes--6559768,"Casa en Venta en Rincon Del Arca, Countries y Barrios Cerrados San Fernando"
Casa,Alquiler,Buenos Aires,San Fernando,Victoria,,3,USD,2000,449 m²,40 años,3,Con dependencia,https://www.argenprop.com/casa-en-alquiler-en-victoria-6-ambientes--6559959,"Casa en Alquiler en Victoria, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,,2,USD,165000,82 m²,4 años,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-3-ambientes--6174984,"Departamento en Venta en San Fernando, Buenos Aires"
Local,Alquiler,Buenos Aires,San Fernando,San Fernando,,,$,90000,Excelente,,,,https://www.argenprop.com/local-en-alquiler-en-san-fernando--6460706,"Local en Alquiler en San Fernando, Buenos Aires"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Oeste,1,USD,109000,50 m²,A Estrenar,Interno,1,https://www.argenprop.com/departamento-en-venta-en-san-fernando-oeste-2-ambientes--6566093,"Departamento en Venta en San Fernando Oeste, San Fernando"
Casa,Alquiler,Buenos Aires,San Fernando,Countries y Barrios Cerrados San Fernando,Punta Chica Village,5,USD,2500,300 m²,17 años,4,Con dependencia,https://www.argenprop.com/casa-en-alquiler-en-punta-chica-village-8-ambientes--6559869,"Casa en Alquiler en Punta Chica Village, Countries y Barrios Cerrados San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,4,USD,370000,259 m²,62 años,2,,https://www.argenprop.com/casa-en-venta-en-victoria-6-ambientes--6059891,"Casa en Venta en Victoria, San Fernando"
Casa,Venta,Buenos Aires,San Fernando,Victoria,,2,USD,315000,118 m²,A Estrenar,3,,https://www.argenprop.com/casa-en-venta-en-victoria--6419305,"Casa en Venta en Victoria, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,Zona Delta San Fernando,,,USD,85000,,,,,https://www.argenprop.com/terreno-en-venta-en-zona-delta-san-fernando--5457367,"Terreno en Venta en Zona Delta San Fernando, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,Zona Delta San Fernando,,,USD,20000,,,,,https://www.argenprop.com/terreno-en-venta-en-zona-delta-san-fernando--5457326,"Terreno en Venta en Zona Delta San Fernando, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,Zona Delta San Fernando,,,USD,45000,,,,,https://www.argenprop.com/terreno-en-venta-en-zona-delta-san-fernando--5457328,"Terreno en Venta en Zona Delta San Fernando, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,Zona Delta San Fernando,,,USD,22000,,,,,https://www.argenprop.com/terreno-en-venta-en-zona-delta-san-fernando--5457288,"Terreno en Venta en Zona Delta San Fernando, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,Zona Delta San Fernando,,,USD,150000,,,,,https://www.argenprop.com/terreno-en-venta-en-zona-delta-san-fernando--5457354,"Terreno en Venta en Zona Delta San Fernando, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Vias  /  Libertador,1,USD,92000,42 m²,A Estrenar,Contrafrente,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-vias-libertador-2-ambientes--7934932,"Departamento en Venta en San Fernando Vias  /  Libertador, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Vias  /  Libertador,3,USD,135000,65 m²,2 años,Contrafrente,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-vias-libertador-4-ambientes--7934951,"Departamento en Venta en San Fernando Vias  /  Libertador, San Fernando"
Terreno,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Vias  /  Libertador,,USD,100000,203 m²,,,,https://www.argenprop.com/terreno-en-venta-en-san-fernando-vias-libertador--7934926,"Terreno en Venta en San Fernando Vias  /  Libertador, San Fernando"
Departamento,Venta,Buenos Aires,San Fernando,San Fernando,San Fernando Vias  /  Libertador,2,USD,157256,2,Frente,1,,https://www.argenprop.com/departamento-en-venta-en-san-fernando-vias-libertador-3-ambientes--7934904,"Departamento en Venta en San Fernando Vias  /  Libertador, San Fernando"
